unix,date,symbol,open,high,low,close,Volume SOL,Volume UST
1651824000,2022-05-06 08:00:00,SOL/UST,82.357,82.978,82.063,82.359,298.84240744,24635.3724343368
1651820400,2022-05-06 07:00:00,SOL/UST,82.599,83.282,81.095,82.725,868.03114799,71201.33237905494
1651816800,2022-05-06 06:00:00,SOL/UST,83.317,83.392,82.725,82.725,69.70513956,5796.71284866008
1651813200,2022-05-06 05:00:00,SOL/UST,82.424,83.345,82.323,83.086,226.5308,18763.5881276
1651809600,2022-05-06 04:00:00,SOL/UST,82.65,82.681,81.467,82.354,211.5682653,17380.30517299019
1651806000,2022-05-06 03:00:00,SOL/UST,84.2,84.2,82.599,82.599,116.66199581,9703.79192225622
1651802400,2022-05-06 02:00:00,SOL/UST,83.831,84.333,83.831,84.017,130.97352876,11022.98009947956
1651798800,2022-05-06 01:00:00,SOL/UST,83.8,84.007,83.29,83.448,88.68939328,7412.6702027613
1651795200,2022-05-06 00:00:00,SOL/UST,84.3,84.48,83.135,83.796,200.8815,16857.71118
1651791600,2022-05-05 23:00:00,SOL/UST,84.005,84.874,84.005,84.636,105.63921318,8924.8083867895
1651788000,2022-05-05 22:00:00,SOL/UST,84.482,84.757,83.777,83.777,250.35970867,21094.55951633497
1651784400,2022-05-05 21:00:00,SOL/UST,85.047,85.309,84.442,84.442,150.52188461,12790.28150199012
1651780800,2022-05-05 20:00:00,SOL/UST,83.76,85.062,83.213,85.062,283.3552009,23809.00450401152
1651777200,2022-05-05 19:00:00,SOL/UST,82.607,84.256,81.363,84.256,918.16806518,75796.09967332023
1651773600,2022-05-05 18:00:00,SOL/UST,83.338,83.556,81.528,82.512,548.90168194,45294.74351830854
1651770000,2022-05-05 17:00:00,SOL/UST,85.191,86.242,83.106,83.106,1244.1605558,105396.67594867173
1651766400,2022-05-05 16:00:00,SOL/UST,85.027,86.157,84.616,85.159,344.38865822,29383.40837537075
1651762800,2022-05-05 15:00:00,SOL/UST,87.938,87.973,84.36,85.027,1055.8369446,90903.68215347945
1651759200,2022-05-05 14:00:00,SOL/UST,89.779,89.779,85.262,87.3,1056.62179567,92188.84928983619
1651755600,2022-05-05 13:00:00,SOL/UST,92.45,92.45,89.83,89.91,95.50174802,8683.07086614124
1651752000,2022-05-05 12:00:00,SOL/UST,92.205,92.937,92.205,92.937,19.7509,1831.5186278
1651748400,2022-05-05 11:00:00,SOL/UST,92.722,92.918,92.242,92.242,103.07563097,9563.13094700482
1651744800,2022-05-05 10:00:00,SOL/UST,92.5,93.072,92.374,92.581,20.85126828,1933.06822349672
1651741200,2022-05-05 09:00:00,SOL/UST,92.404,92.831,92.128,92.37,73.04678143,6756.97150059164
1651737600,2022-05-05 08:00:00,SOL/UST,92.832,93.153,92.22,92.35,125.39857107,11618.02972427234
1651734000,2022-05-05 07:00:00,SOL/UST,92.993,93.487,92.913,93.487,9.2661,863.8074048
1651730400,2022-05-05 06:00:00,SOL/UST,93.286,93.883,92.754,93.252,117.08067585,10891.8599083642
1651726800,2022-05-05 05:00:00,SOL/UST,94.045,94.532,93.231,93.231,120.1009,11295.8789889
1651723200,2022-05-05 04:00:00,SOL/UST,94.437,94.681,93.901,94.107,94.85677991,8951.45891275871
1651719600,2022-05-05 03:00:00,SOL/UST,94.298,95.239,94.211,94.211,180.59024544,17069.8833196696
1651716000,2022-05-05 02:00:00,SOL/UST,93.367,94.298,93.366,94.298,24.75686133,2321.39073906419
1651712400,2022-05-05 01:00:00,SOL/UST,93.886,94.184,93.346,93.346,26.48138346,2483.12047539664
1651708800,2022-05-05 00:00:00,SOL/UST,92.997,94.352,92.768,93.886,89.4198,8372.4607226
1651705200,2022-05-04 23:00:00,SOL/UST,92.036,92.997,91.938,92.997,251.1419466,23184.64429368976
1651701600,2022-05-04 22:00:00,SOL/UST,91.784,92.31,91.784,92.134,391.89483444,36168.36723280584
1651698000,2022-05-04 21:00:00,SOL/UST,91.964,92.423,91.689,91.736,154.89796577,14262.49627816468
1651694400,2022-05-04 20:00:00,SOL/UST,91.459,91.985,91.459,91.985,1065.48060675,97654.23584122277
1651690800,2022-05-04 19:00:00,SOL/UST,90.847,92.156,89.997,91.65,248.96843645,22641.35432895036
1651687200,2022-05-04 18:00:00,SOL/UST,87.077,91.184,86.776,90.754,542.8778875,48029.15652036512
1651683600,2022-05-04 17:00:00,SOL/UST,87.556,87.7,86.657,87.269,1990.34387609,173723.49938626059
1651680000,2022-05-04 16:00:00,SOL/UST,87.19,88.373,86.883,87.5,3410.09801109,298670.89133559312
1651676400,2022-05-04 15:00:00,SOL/UST,87.206,87.447,86.379,87.13,237.9959,20740.3042793
1651672800,2022-05-04 14:00:00,SOL/UST,87.327,87.954,87.242,87.3,179.34315644,15703.75124295511
1651669200,2022-05-04 13:00:00,SOL/UST,87.898,88.317,87.329,87.329,223.55177007,19631.10574951339
1651665600,2022-05-04 12:00:00,SOL/UST,88.49,88.624,87.535,87.964,450.45918271,39705.75804682134
1651662000,2022-05-04 11:00:00,SOL/UST,88.241,88.583,88.241,88.461,22.25957998,1969.6563842444
1651658400,2022-05-04 10:00:00,SOL/UST,87.95,88.658,87.912,88.409,37.33943773,3299.37079004488
1651654800,2022-05-04 09:00:00,SOL/UST,87.76,88.304,87.327,87.442,241.49860985,21191.0608527414
1651651200,2022-05-04 08:00:00,SOL/UST,87.391,88.013,87.224,87.8,69.7595,6131.6803909
1651647600,2022-05-04 07:00:00,SOL/UST,86.844,87.447,86.691,87.447,86.30428345,7515.303412751
1651644000,2022-05-04 06:00:00,SOL/UST,86.216,86.766,86.181,86.766,153.30873844,13244.53816627978
1651640400,2022-05-04 05:00:00,SOL/UST,85.828,85.912,85.559,85.912,53.94933997,4624.17973460264
1651636800,2022-05-04 04:00:00,SOL/UST,86.247,86.391,85.854,86.006,117.10910189,10064.57054735134
1651633200,2022-05-04 03:00:00,SOL/UST,86.24,86.382,86.24,86.382,21.83852866,1885.98899920812
1651629600,2022-05-04 02:00:00,SOL/UST,86.125,86.734,86.012,86.076,179.98665891,15526.08765921101
1651626000,2022-05-04 01:00:00,SOL/UST,86.122,86.446,86.07,86.07,160.66527563,13858.13935269798
1651622400,2022-05-04 00:00:00,SOL/UST,85.815,85.918,85.639,85.916,59.0324,5064.676085
1651618800,2022-05-03 23:00:00,SOL/UST,85.822,85.964,85.4,85.865,93.82254756,8032.18269823566
1651615200,2022-05-03 22:00:00,SOL/UST,86.075,86.17,85.829,85.829,90.40482191,7780.78833605816
1651611600,2022-05-03 21:00:00,SOL/UST,85.791,86.552,85.218,86.166,190.36344798,16292.74961926496
1651608000,2022-05-03 20:00:00,SOL/UST,85.448,85.791,84.691,85.791,188.62673601,16031.16324730507
1651604400,2022-05-03 19:00:00,SOL/UST,85.996,85.996,84.891,85.537,408.55654799,34855.80756044794
1651600800,2022-05-03 18:00:00,SOL/UST,86.524,86.524,85.354,85.91,216.06376371,18557.29412397406
1651597200,2022-05-03 17:00:00,SOL/UST,86.516,87.198,86.241,86.524,656.04545004,57127.83200785523
1651593600,2022-05-03 16:00:00,SOL/UST,87.425,87.425,86.411,86.411,129.09446343,11190.21249895183
1651590000,2022-05-03 15:00:00,SOL/UST,87.07,87.404,86.813,87.201,226.11097478,19686.63539213446
1651586400,2022-05-03 14:00:00,SOL/UST,87.609,87.816,86.82,86.82,252.5666819,22016.03730047182
1651582800,2022-05-03 13:00:00,SOL/UST,87.895,88.143,87.022,87.207,146.47,12830.464727
1651579200,2022-05-03 12:00:00,SOL/UST,88.523,88.523,88.047,88.321,246.13356149,21724.37414122863
1651575600,2022-05-03 11:00:00,SOL/UST,87.637,88.57,87.376,88.505,263.89146836,23243.72073191543
1651572000,2022-05-03 10:00:00,SOL/UST,87.726,87.726,87.271,87.271,42.80055736,3747.50704307744
1651568400,2022-05-03 09:00:00,SOL/UST,88.078,88.249,87.677,87.677,153.53695517,13506.85641218281
1651564800,2022-05-03 08:00:00,SOL/UST,88.472,88.688,88.307,88.377,21.42311558,1894.92560379376
1651561200,2022-05-03 07:00:00,SOL/UST,88.48,88.48,87.962,88.428,164.19296997,14493.68104938119
1651557600,2022-05-03 06:00:00,SOL/UST,88.565,88.73,88.45,88.48,34.9997,3097.0191897
1651554000,2022-05-03 05:00:00,SOL/UST,88.35,88.688,87.889,88.688,44.78379699,3953.08157044175
1651550400,2022-05-03 04:00:00,SOL/UST,88.658,88.747,88.174,88.3,50.03367941,4425.23463434974
1651546800,2022-05-03 03:00:00,SOL/UST,88.317,88.583,88.234,88.583,63.51729697,5615.09316615052
1651543200,2022-05-03 02:00:00,SOL/UST,88.143,88.373,87.61,87.956,43.39956574,3821.07367947274
1651539600,2022-05-03 01:00:00,SOL/UST,86.93,88.066,86.776,88.066,73.8934,6435.3889035
1651536000,2022-05-03 00:00:00,SOL/UST,87.396,87.54,86.941,87.005,271.11702639,23617.13686745413
1651532400,2022-05-02 23:00:00,SOL/UST,87.59,88.317,87.402,87.643,34.68843845,3041.86741877335
1651528800,2022-05-02 22:00:00,SOL/UST,88.082,88.44,87.531,87.6,101.83031384,8966.17143666928
1651525200,2022-05-02 21:00:00,SOL/UST,86.474,88.153,86.318,87.698,127.76859547,11141.13140980499
1651521600,2022-05-02 20:00:00,SOL/UST,87.255,87.337,86.379,86.383,112.52168446,9771.26661006735
1651518000,2022-05-02 19:00:00,SOL/UST,85.707,87.416,85.658,87.337,262.64175286,22824.68912914594
1651514400,2022-05-02 18:00:00,SOL/UST,85.817,86.125,85.137,85.811,467.78386983,40019.70351050046
1651510800,2022-05-02 17:00:00,SOL/UST,86.622,86.8,85.195,85.533,924.27888283,79380.71760345219
1651507200,2022-05-02 16:00:00,SOL/UST,87.79,87.881,86.622,86.622,105.79232419,9255.83771300366
1651503600,2022-05-02 15:00:00,SOL/UST,88.273,88.295,87.206,87.647,555.5960797,48767.82594927543
1651500000,2022-05-02 14:00:00,SOL/UST,87.826,88.856,87.061,88.345,683.42982381,60166.81044746616
1651496400,2022-05-02 13:00:00,SOL/UST,87.277,88.44,86.348,88.207,882.56243647,77216.60898728779
1651492800,2022-05-02 12:00:00,SOL/UST,86.66,87.658,86.66,86.997,148.86336758,12966.87832419561
1651489200,2022-05-02 11:00:00,SOL/UST,87.791,87.958,86.441,86.562,579.17524489,50288.35325628632
1651485600,2022-05-02 10:00:00,SOL/UST,87.889,88.066,87.271,87.723,244.26587295,21418.77941877133
1651482000,2022-05-02 09:00:00,SOL/UST,88.983,89.365,87.904,87.904,583.24071417,51673.82444675018
1651478400,2022-05-02 08:00:00,SOL/UST,89.821,89.821,88.401,88.708,223.113,19870.0998346
1651474800,2022-05-02 07:00:00,SOL/UST,90.362,90.503,89.723,89.723,34.32621733,3099.83465739862
1651471200,2022-05-02 06:00:00,SOL/UST,90.362,90.741,90.198,90.198,89.76191931,8120.66432149084
1651467600,2022-05-02 05:00:00,SOL/UST,90.122,90.351,89.819,90.351,18.45127164,1663.0867915874
1651464000,2022-05-02 04:00:00,SOL/UST,89.28,90.184,89.169,90.184,39.38826848,3524.21735273866
1651460400,2022-05-02 03:00:00,SOL/UST,89.617,89.955,89.375,89.375,33.9932,3053.5052586
1651456800,2022-05-02 02:00:00,SOL/UST,89.592,89.617,88.765,89.617,103.11973365,9207.5019968933
1651453200,2022-05-02 01:00:00,SOL/UST,90.295,90.492,89.633,89.702,142.2512538,12819.8073521784
1651449600,2022-05-02 00:00:00,SOL/UST,89.752,90.741,89.675,90.173,63.90994462,5771.71708559096
1651446000,2022-05-01 23:00:00,SOL/UST,88.961,90.4,88.924,89.482,226.27918913,20277.51617930181
1651442400,2022-05-01 22:00:00,SOL/UST,89.084,89.585,88.5,89.148,96.611,8606.0983374
1651438800,2022-05-01 21:00:00,SOL/UST,89.127,89.324,88.159,88.704,132.9051,11814.5540999
1651435200,2022-05-01 20:00:00,SOL/UST,88.282,89.084,87.777,89.084,129.57167667,11442.28197278293
1651431600,2022-05-01 19:00:00,SOL/UST,87.793,88.385,87.206,88,268.63620241,23622.66860155532
1651428000,2022-05-01 18:00:00,SOL/UST,89.924,89.924,87.793,87.794,116.52339841,10325.37812021145
1651424400,2022-05-01 17:00:00,SOL/UST,90.798,91.27,89.884,89.884,128.12182183,11591.36746562808
1651420800,2022-05-01 16:00:00,SOL/UST,90.112,92.983,89.941,90.803,1972.49293051,180281.87690493237
1651417200,2022-05-01 15:00:00,SOL/UST,87.664,90.259,87.657,89.959,516.88129847,46120.22871269534
1651413600,2022-05-01 14:00:00,SOL/UST,87.889,87.96,87.099,87.6,134.37920735,11761.78537516
1651410000,2022-05-01 13:00:00,SOL/UST,88.851,89.197,87.962,87.962,97.697,8662.7520067
1651406400,2022-05-01 12:00:00,SOL/UST,88.444,88.822,87.531,88.785,450.82810684,39854.40491060939
1651402800,2022-05-01 11:00:00,SOL/UST,88.704,88.704,87.962,88.264,197.10965015,17377.52692945585
1651399200,2022-05-01 10:00:00,SOL/UST,89.133,89.397,88.704,88.704,55.44048873,4935.13887449332
1651395600,2022-05-01 09:00:00,SOL/UST,89.863,90,88.947,89.291,186.70717787,16729.41885514951
1651392000,2022-05-01 08:00:00,SOL/UST,88.989,89.904,88.989,89.625,176.48710607,15807.36846172743
1651388400,2022-05-01 07:00:00,SOL/UST,88.783,89.351,88.717,88.839,155.35208854,13830.94076133754
1651384800,2022-05-01 06:00:00,SOL/UST,89.322,89.707,88.84,89.232,135.40224431,12091.15991333482
1651381200,2022-05-01 05:00:00,SOL/UST,87.938,89.83,87.866,89.323,446.28277256,39951.04408673344
1651377600,2022-05-01 04:00:00,SOL/UST,87.95,88.259,87.188,87.881,254.8202315,22344.6795803585
1651374000,2022-05-01 03:00:00,SOL/UST,85.756,88.411,85.675,88.083,365.52070214,31848.57689292806
1651370400,2022-05-01 02:00:00,SOL/UST,86.444,86.78,85.617,85.617,603.4371,52120.1593815
1651366800,2022-05-01 01:00:00,SOL/UST,85.278,86.847,84.523,86.519,1009.43522494,86678.4905574227
1651363200,2022-05-01 00:00:00,SOL/UST,84.73,86.038,84.258,85.376,915.37664186,77911.51794761654
1651359600,2022-04-30 23:00:00,SOL/UST,85.506,86.157,82,84.754,2368.53003857,199570.17062386352
1651356000,2022-04-30 22:00:00,SOL/UST,90.039,90.039,85.364,85.364,1804.74753992,158042.76364723143
1651352400,2022-04-30 21:00:00,SOL/UST,90.864,90.866,90.081,90.081,72.92603456,6593.68238859952
1651348800,2022-04-30 20:00:00,SOL/UST,91.338,91.477,90.723,90.733,270.20925323,24621.45849480908
1651345200,2022-04-30 19:00:00,SOL/UST,91.085,91.716,90.702,91.515,342.49454356,31195.45075815084
1651341600,2022-04-30 18:00:00,SOL/UST,90.679,91.085,90.55,91.085,299.51954864,27204.59824571328
1651338000,2022-04-30 17:00:00,SOL/UST,91.458,91.485,90.349,90.557,473.92254202,43096.79622379908
1651334400,2022-04-30 16:00:00,SOL/UST,92.118,92.59,91.5,91.55,149.63654441,13802.02288329858
1651330800,2022-04-30 15:00:00,SOL/UST,91.954,92.736,91.702,92.452,360.8871776,33218.193604423
1651327200,2022-04-30 14:00:00,SOL/UST,93.375,93.53,91.593,91.593,1384.27790522,128344.2465316175
1651323600,2022-04-30 13:00:00,SOL/UST,93.536,93.884,92.917,93.304,135.4481264,12654.98966434766
1651320000,2022-04-30 12:00:00,SOL/UST,93.809,94.086,93.536,93.536,108.43761294,10186.34443686964
1651316400,2022-04-30 11:00:00,SOL/UST,94.071,94.177,94.002,94.177,1.26058048,118.65966306496
1651312800,2022-04-30 10:00:00,SOL/UST,94.1,94.465,93.932,94.465,4.2295,397.8004223
1651309200,2022-04-30 09:00:00,SOL/UST,94.082,94.186,93.732,93.83,44.54804798,4185.87753994428
1651305600,2022-04-30 08:00:00,SOL/UST,94.105,94.286,93.672,94.129,110.02096531,10350.14899573254
1651302000,2022-04-30 07:00:00,SOL/UST,94.537,94.583,94.105,94.105,34.01401719,3211.85915264642
1651298400,2022-04-30 06:00:00,SOL/UST,94.697,94.71,94.49,94.557,28.37859656,2684.5971434976
1651294800,2022-04-30 05:00:00,SOL/UST,94.1,94.869,94.1,94.84,19.7256,1862.7921251
1651291200,2022-04-30 04:00:00,SOL/UST,94.205,94.206,93.77,93.9,97.38203326,9154.58268051921
1651287600,2022-04-30 03:00:00,SOL/UST,94.395,94.422,93.893,94.102,194.74894483,18344.45786410162
1651284000,2022-04-30 02:00:00,SOL/UST,94.763,95,94.164,94.164,99.98879912,9459.05162705432
1651280400,2022-04-30 01:00:00,SOL/UST,94.582,94.75,94.435,94.643,306.64516602,29025.06529473086
1651276800,2022-04-30 00:00:00,SOL/UST,94.003,94.663,93.873,94.44,155.79999508,14695.20101257514
1651273200,2022-04-29 23:00:00,SOL/UST,94.089,94.243,93.863,94.164,181.4323191,17065.11969023356
1651269600,2022-04-29 22:00:00,SOL/UST,93.721,94.068,93.322,94.012,63.11862954,5921.05171716625
1651266000,2022-04-29 21:00:00,SOL/UST,93.698,94.962,93.5,93.5,516.33374119,48680.63901158478
1651262400,2022-04-29 20:00:00,SOL/UST,92.806,93.683,92.673,93.683,245.47623286,22815.89490160162
1651258800,2022-04-29 19:00:00,SOL/UST,93.813,94.015,92.434,93.036,454.63872869,42450.91832252401
1651255200,2022-04-29 18:00:00,SOL/UST,94.952,95.041,93.227,93.851,475.48526205,44735.84793277464
1651251600,2022-04-29 17:00:00,SOL/UST,94.9,95.331,94.211,94.878,443.54104859,42051.25399330604
1651248000,2022-04-29 16:00:00,SOL/UST,96.022,96.199,94.729,94.907,255.89903156,24366.63823380757
1651244400,2022-04-29 15:00:00,SOL/UST,96.265,96.678,96.191,96.239,651.34048451,62801.32504926315
1651240800,2022-04-29 14:00:00,SOL/UST,96.941,96.941,95.859,96.287,201.65466835,19413.36215626228
1651237200,2022-04-29 13:00:00,SOL/UST,95.79,96.989,95.562,96.989,277.66227698,26728.33607819368
1651233600,2022-04-29 12:00:00,SOL/UST,95.75,96.486,95.445,96.009,411.03468529,39420.02385827737
1651230000,2022-04-29 11:00:00,SOL/UST,95.705,96.008,95.171,95.171,320.2921,30619.7021231
1651226400,2022-04-29 10:00:00,SOL/UST,96.351,96.718,95.49,95.746,198.55379786,19067.95261084946
1651222800,2022-04-29 09:00:00,SOL/UST,97.316,97.316,96.208,96.208,85.08873845,8237.30795205984
1651219200,2022-04-29 08:00:00,SOL/UST,97.92,97.999,97.318,97.318,46.60319479,4546.93069242521
1651215600,2022-04-29 07:00:00,SOL/UST,97.642,97.977,97.367,97.794,187.565181,18318.771932783
1651212000,2022-04-29 06:00:00,SOL/UST,97.59,97.814,97.263,97.722,34.17008265,3337.7794061233
1651208400,2022-04-29 05:00:00,SOL/UST,97.678,97.973,97.546,97.904,88.26392441,8618.47872514512
1651204800,2022-04-29 04:00:00,SOL/UST,97.229,97.649,96.844,97.473,267.94947139,26021.86694659936
1651201200,2022-04-29 03:00:00,SOL/UST,97.392,97.561,97.368,97.503,167.0596,16279.0887335
1651197600,2022-04-29 02:00:00,SOL/UST,98.251,98.251,97.089,97.089,138.08211039,13472.88413910549
1651194000,2022-04-29 01:00:00,SOL/UST,98.505,98.807,98.14,98.14,192.99522662,19026.81805945354
1651190400,2022-04-29 00:00:00,SOL/UST,98.195,98.612,97.953,98.28,19.80775845,1947.12328861672
1651186800,2022-04-28 23:00:00,SOL/UST,97.922,98.439,97.81,98.439,429.27432112,42116.03165037042
1651183200,2022-04-28 22:00:00,SOL/UST,98.06,98.26,97.391,97.48,214.75343204,21022.2758386924
1651179600,2022-04-28 21:00:00,SOL/UST,98.444,98.585,97.703,97.876,203.37673016,19979.78188200956
1651176000,2022-04-28 20:00:00,SOL/UST,98.593,99.133,98.159,98.455,332.85076666,32838.0777021947
1651172400,2022-04-28 19:00:00,SOL/UST,98.971,99.621,98.494,98.494,83.94605598,8312.08955604724
1651168800,2022-04-28 18:00:00,SOL/UST,100.12,100.134,98.991,98.991,27.28561241,2713.40813301622
1651165200,2022-04-28 17:00:00,SOL/UST,98.95,100.094,98.6,100.094,385.71908264,38275.69646235855
1651161600,2022-04-28 16:00:00,SOL/UST,97.391,98.95,96.962,98.857,780.86854725,76572.41965583856
1651158000,2022-04-28 15:00:00,SOL/UST,97.696,99.279,96.744,97.261,753.50374851,73662.55690002668
1651154400,2022-04-28 14:00:00,SOL/UST,97.083,97.797,96.418,97.797,570.33788372,55252.64714966826
1651150800,2022-04-28 13:00:00,SOL/UST,98.33,98.523,97.04,97.098,929.36475279,91015.89505150835
1651147200,2022-04-28 12:00:00,SOL/UST,100.031,100.031,98.285,98.478,185.15191342,18337.8800043319
1651143600,2022-04-28 11:00:00,SOL/UST,99.882,99.941,99.743,99.92,9.0249,900.8599454
1651140000,2022-04-28 10:00:00,SOL/UST,100.456,100.457,99.74,99.92,159.63454435,15960.72196886795
1651136400,2022-04-28 09:00:00,SOL/UST,100.04,100.473,100.031,100.362,53.00293327,5316.52353939284
1651132800,2022-04-28 08:00:00,SOL/UST,99.263,100.454,99.079,99.877,62.91740717,6270.00305812816
1651129200,2022-04-28 07:00:00,SOL/UST,99.339,99.966,99.339,99.459,84.83601658,8450.20603693628
1651125600,2022-04-28 06:00:00,SOL/UST,98.837,99.28,98.589,99.247,179.29264634,17779.3391978311
1651122000,2022-04-28 05:00:00,SOL/UST,99.754,99.966,98.698,98.986,252.93528059,25083.90448633398
1651118400,2022-04-28 04:00:00,SOL/UST,99.326,99.754,99.225,99.754,257.19045354,25592.62228214236
1651114800,2022-04-28 03:00:00,SOL/UST,99.599,99.714,99.143,99.143,67.82923828,6751.32323867096
1651111200,2022-04-28 02:00:00,SOL/UST,98.85,99.535,98.85,99.535,117.1751802,11630.07594695264
1651107600,2022-04-28 01:00:00,SOL/UST,99.219,99.788,98.673,98.898,250.59905627,24811.50545347725
1651104000,2022-04-28 00:00:00,SOL/UST,98.044,99.167,98.017,98.617,107.16528698,10570.82268744264
1651100400,2022-04-27 23:00:00,SOL/UST,97.946,98.283,97.907,98.283,48.66456553,4773.43022604719
1651096800,2022-04-27 22:00:00,SOL/UST,98.596,98.805,97.946,97.967,66.9017,6583.415571
1651093200,2022-04-27 21:00:00,SOL/UST,98.192,98.971,98.077,98.727,79.57371486,7840.58832453172
1651089600,2022-04-27 20:00:00,SOL/UST,97.4,98.3,97.296,98.216,153.78445358,15090.09826774682
1651086000,2022-04-27 19:00:00,SOL/UST,97.4,97.649,96.908,97.649,98.31621963,9573.66944690707
1651082400,2022-04-27 18:00:00,SOL/UST,98.283,98.447,97.316,97.611,53.60864008,5245.57332819147
1651078800,2022-04-27 17:00:00,SOL/UST,98.293,98.337,97.59,98.233,110.74079553,10836.60456072643
1651075200,2022-04-27 16:00:00,SOL/UST,98.114,98.97,98.114,98.196,79.3200031,7828.82495092987
1651071600,2022-04-27 15:00:00,SOL/UST,97.868,98.496,97.441,98.218,25.14790642,2463.99808764432
1651068000,2022-04-27 14:00:00,SOL/UST,99.658,99.658,96.908,97.689,340.18691172,33292.04258381213
1651064400,2022-04-27 13:00:00,SOL/UST,98.267,100.659,98,99.74,143.7576,14305.7225306
1651060800,2022-04-27 12:00:00,SOL/UST,99.235,99.502,98.285,98.285,34.3243,3388.1339188
1651057200,2022-04-27 11:00:00,SOL/UST,99.301,99.301,98.102,99.219,70.7309908,6984.8242459116
1651053600,2022-04-27 10:00:00,SOL/UST,99.487,100.032,99.388,100.032,23.30459234,2329.52950038938
1651050000,2022-04-27 09:00:00,SOL/UST,99.262,99.861,98.844,99.861,56.16825277,5586.02819741763
1651046400,2022-04-27 08:00:00,SOL/UST,99.444,99.831,98.436,99.235,63.02866652,6252.24401700457
1651042800,2022-04-27 07:00:00,SOL/UST,98.447,99.367,98.143,99.367,83.51433757,8246.81246666012
1651039200,2022-04-27 06:00:00,SOL/UST,97.277,98.443,97.277,98.443,228.9556813,22349.1988758964
1651035600,2022-04-27 05:00:00,SOL/UST,96.972,97.774,96.972,97.407,89.43378988,8707.90222039208
1651032000,2022-04-27 04:00:00,SOL/UST,96.577,97.172,96.577,96.972,200.76404465,19475.62415337541
1651028400,2022-04-27 03:00:00,SOL/UST,96.675,97.038,96.283,96.941,264.29274226,25513.57865986892
1651024800,2022-04-27 02:00:00,SOL/UST,96.119,97.073,96.119,97.006,64.60630853,6253.0286693427
1651021200,2022-04-27 01:00:00,SOL/UST,95.851,96.395,95.851,96.18,86.21308467,8277.5310263
1651017600,2022-04-27 00:00:00,SOL/UST,95.478,96.197,94.912,95.7,636.9698827,60958.1196870565
1651014000,2022-04-26 23:00:00,SOL/UST,96.307,96.375,94.627,95.796,78.36720564,7486.668520055
1651010400,2022-04-26 22:00:00,SOL/UST,97.034,97.308,96.209,96.209,47.26186205,4556.26619984702
1651006800,2022-04-26 21:00:00,SOL/UST,96.61,97.427,96.61,97.175,199.06427236,19350.68601386776
1651003200,2022-04-26 20:00:00,SOL/UST,96.51,97.038,95.527,96.61,182.70283287,17594.72635060222
1650999600,2022-04-26 19:00:00,SOL/UST,97.145,97.52,95.722,96.832,385.7866,37210.4373949
1650996000,2022-04-26 18:00:00,SOL/UST,97,97.649,96.638,97.322,224.85128337,21858.73360345473
1650992400,2022-04-26 17:00:00,SOL/UST,96.971,97.529,96.253,97.529,158.57537251,15379.98268893538
1650988800,2022-04-26 16:00:00,SOL/UST,96.745,97.649,95.933,97.649,94.4046907,9154.923988474
1650985200,2022-04-26 15:00:00,SOL/UST,97.224,97.832,96.471,96.634,196.15950209,19033.86307028502
1650981600,2022-04-26 14:00:00,SOL/UST,97.964,98.464,97.224,97.303,253.30125228,24808.33330255628
1650978000,2022-04-26 13:00:00,SOL/UST,99.894,99.894,97.964,97.964,195.32303661,19279.06164919717
1650974400,2022-04-26 12:00:00,SOL/UST,100.593,101.012,99.896,99.97,222.08530487,22309.58938379491
1650970800,2022-04-26 11:00:00,SOL/UST,100.147,100.578,99.873,100.25,23.8352,2390.1080066
1650967200,2022-04-26 10:00:00,SOL/UST,100.447,100.447,100.147,100.225,271.53904371,27238.33652143475
1650963600,2022-04-26 09:00:00,SOL/UST,100.693,100.769,100.165,100.499,91.9751,9248.3796848
1650960000,2022-04-26 08:00:00,SOL/UST,100.996,101.44,100.664,100.935,63.96770791,6456.6516635311
1650956400,2022-04-26 07:00:00,SOL/UST,100.424,101.301,100.274,100.809,244.16487053,24618.81635763728
1650952800,2022-04-26 06:00:00,SOL/UST,101.177,101.177,100.459,100.459,122.5982,12350.4079634
1650949200,2022-04-26 05:00:00,SOL/UST,100.862,101.222,100.862,101.193,11.10927919,1124.18057267018
1650945600,2022-04-26 04:00:00,SOL/UST,100.861,101.402,100.861,101.267,16.94320585,1715.8985260017
1650942000,2022-04-26 03:00:00,SOL/UST,100.886,101.012,100.846,100.961,9.91563139,1000.75064616579
1650938400,2022-04-26 02:00:00,SOL/UST,100.644,100.788,100.175,100.416,66.5641401,6699.9822931988
1650934800,2022-04-26 01:00:00,SOL/UST,101.216,101.217,100.696,100.826,40.38252845,4081.43041499336
1650931200,2022-04-26 00:00:00,SOL/UST,100.896,101.785,100.748,101.392,174.98317116,17712.31601046396
1650927600,2022-04-25 23:00:00,SOL/UST,100.603,101.453,100.518,100.931,173.07599534,17478.04072462716
1650924000,2022-04-25 22:00:00,SOL/UST,99.922,100.765,99.922,100.249,148.33419974,14880.9606895318
1650920400,2022-04-25 21:00:00,SOL/UST,99.968,100.227,99.879,100.011,374.00048537,37423.7218236877
1650916800,2022-04-25 20:00:00,SOL/UST,100.659,100.771,99.793,100.083,115.6190496,11598.11338637856
1650913200,2022-04-25 19:00:00,SOL/UST,99.665,100.648,99.167,100.648,174.14374048,17385.97456733506
1650909600,2022-04-25 18:00:00,SOL/UST,98.564,100.368,98.564,100.256,266.52233826,26403.19182969897
